"com_code","com_annee","com_type","popref_annee","popref_mun","popref_a_part","popref_tot","popref_date_maj"
"53116","2024","COM","2022","721","18","739","2024-12-30"
"53117","2024","COM","2022","496","12","508","2024-12-30"
"53118","2024","COM","2022","228","7","235","2024-12-30"
"53119","2024","COM","2022","4554","106","4660","2024-12-30"
"53120","2024","COM","2022","458","10","468","2024-12-30"
"53121","2024","COM","2022","1343","24","1367","2024-12-30"
"53122","2024","COM","2022","756","21","777","2024-12-30"
"53123","2024","COM","2022","1332","27","1359","2024-12-30"
"53124","2024","COM","2022","1392","43","1435","2024-12-30"
"53125","2024","COM","2022","1100","26","1126","2024-12-30"
"53126","2024","COM","2022","1012","24","1036","2024-12-30"
"53127","2024","COM","2022","2243","32","2275","2024-12-30"
"53128","2024","COM","2022","322","8","330","2024-12-30"
"53129","2024","COM","2022","358","9","367","2024-12-30"
"53130","2024","COM","2022","49474","2429","51903","2024-12-30"
"53131","2024","COM","2022","184","5","189","2024-12-30"
"53132","2024","COM","2022","274","7","281","2024-12-30"
"53133","2024","COM","2022","710","8","718","2024-12-30"
"53134","2024","COM","2022","187","1","188","2024-12-30"
"53135","2024","COM","2022","728","23","751","2024-12-30"
"53136","2024","COM","2022","1227","33","1260","2024-12-30"
"53137","2024","COM","2022","2724","48","2772","2024-12-30"
"53139","2024","COM","2022","410","8","418","2024-12-30"
"53140","2024","COM","2022","4345","112","4457","2024-12-30"
"53141","2024","COM","2022","1182","32","1214","2024-12-30"
"53142","2024","COM","2022","284","3","287","2024-12-30"
"53143","2024","COM","2022","510","13","523","2024-12-30"
"53144","2024","COM","2022","750","25","775","2024-12-30"
"53145","2024","COM","2022","543","11","554","2024-12-30"
"53146","2024","COM","2022","1884","36","1920","2024-12-30"
"53147","2024","COM","2022","12854","703","13557","2024-12-30"
"53148","2024","COM","2022","230","6","236","2024-12-30"
"53150","2024","COM","2022","907","22","929","2024-12-30"
"53151","2024","COM","2022","1075","20","1095","2024-12-30"
"53152","2024","COM","2022","2784","71","2855","2024-12-30"
"53153","2024","COM","2022","625","17","642","2024-12-30"
"53154","2024","COM","2022","883","19","902","2024-12-30"
"53155","2024","COM","2022","1307","23","1330","2024-12-30"
"53156","2024","COM","2022","250","6","256","2024-12-30"
"53157","2024","COM","2022","1342","55","1397","2024-12-30"
"53158","2024","COM","2022","1030","13","1043","2024-12-30"
"53160","2024","COM","2022","374","7","381","2024-12-30"
"53161","2024","COM","2022","3192","58","3250","2024-12-30"
"53162","2024","COM","2022","977","18","995","2024-12-30"
"53163","2024","COM","2022","757","11","768","2024-12-30"
"53164","2024","COM","2022","345","8","353","2024-12-30"
"53165","2024","COM","2022","347","3","350","2024-12-30"
"53168","2024","COM","2022","1250","24","1274","2024-12-30"
"53169","2024","COM","2022","406","10","416","2024-12-30"
"53170","2024","COM","2022","1124","20","1144","2024-12-30"
"53172","2024","COM","2022","394","8","402","2024-12-30"
"53173","2024","COM","2022","177","6","183","2024-12-30"
"53174","2024","COM","2022","841","24","865","2024-12-30"
"53175","2024","COM","2022","1384","49","1433","2024-12-30"
"53176","2024","COM","2022","522","8","530","2024-12-30"
"53177","2024","COM","2022","296","6","302","2024-12-30"
"53178","2024","COM","2022","228","7","235","2024-12-30"
"53179","2024","COM","2022","354","5","359","2024-12-30"
"53180","2024","COM","2022","659","17","676","2024-12-30"
"53181","2024","COM","2022","808","7","815","2024-12-30"
"53182","2024","COM","2022","1816","18","1834","2024-12-30"
"53184","2024","COM","2022","161","5","166","2024-12-30"
"53185","2024","COM","2022","2300","79","2379","2024-12-30"
"53186","2024","COM","2022","2141","59","2200","2024-12-30"
"53187","2024","COM","2022","230","7","237","2024-12-30"
"53188","2024","COM","2022","2506","57","2563","2024-12-30"
"53189","2024","COM","2022","111","0","111","2024-12-30"
"53190","2024","COM","2022","464","12","476","2024-12-30"
"53191","2024","COM","2022","250","5","255","2024-12-30"
"53192","2024","COM","2022","311","4","315","2024-12-30"
"53193","2024","COM","2022","575","11","586","2024-12-30"
"53195","2024","COM","2022","484","14","498","2024-12-30"
"53196","2024","COM","2022","350","11","361","2024-12-30"
"53197","2024","COM","2022","934","18","952","2024-12-30"
"53198","2024","COM","2022","223","7","230","2024-12-30"
"53199","2024","COM","2022","212","4","216","2024-12-30"
"53200","2024","COM","2022","1181","59","1240","2024-12-30"
"53201","2024","COM","2022","7384","246","7630","2024-12-30"
"53202","2024","COM","2022","294","4","298","2024-12-30"
"53203","2024","COM","2022","524","14","538","2024-12-30"
"53204","2024","COM","2022","399","10","409","2024-12-30"
"53206","2024","COM","2022","219","7","226","2024-12-30"
"53208","2024","COM","2022","502","12","514","2024-12-30"
"53209","2024","COM","2022","559","11","570","2024-12-30"
"53210","2024","COM","2022","1512","25","1537","2024-12-30"
"53211","2024","COM","2022","1440","27","1467","2024-12-30"
"53212","2024","COM","2022","456","9","465","2024-12-30"
"53213","2024","COM","2022","496","16","512","2024-12-30"
"53214","2024","COM","2022","154","4","158","2024-12-30"
"53216","2024","COM","2022","946","27","973","2024-12-30"
"53218","2024","COM","2022","770","25","795","2024-12-30"
"53219","2024","COM","2022","1381","36","1417","2024-12-30"
"53220","2024","COM","2022","378","7","385","2024-12-30"
"53221","2024","COM","2022","394","7","401","2024-12-30"
"53222","2024","COM","2022","365","8","373","2024-12-30"
"53223","2024","COM","2022","329","6","335","2024-12-30"
"53224","2024","COM","2022","1179","39","1218","2024-12-30"
"53225","2024","COM","2022","513","11","524","2024-12-30"
"53226","2024","COM","2022","808","32","840","2024-12-30"
"53228","2024","COM","2022","556","12","568","2024-12-30"
"53229","2024","COM","2022","1689","31","1720","2024-12-30"
"53230","2024","COM","2022","257","4","261","2024-12-30"
"53232","2024","COM","2022","323","3","326","2024-12-30"
"53233","2024","COM","2022","335","2","337","2024-12-30"
"53234","2024","COM","2022","321","8","329","2024-12-30"
"53235","2024","COM","2022","228","5","233","2024-12-30"
"53236","2024","COM","2022","166","2","168","2024-12-30"
"53237","2024","COM","2022","440","12","452","2024-12-30"
"53238","2024","COM","2022","521","16","537","2024-12-30"
"53240","2024","COM","2022","425","6","431","2024-12-30"
"53242","2024","COM","2022","255","3","258","2024-12-30"
"53243","2024","COM","2022","1782","39","1821","2024-12-30"
"53245","2024","COM","2022","927","23","950","2024-12-30"
"53246","2024","COM","2022","1761","36","1797","2024-12-30"
"53247","2024","COM","2022","2313","30","2343","2024-12-30"
"53248","2024","COM","2022","132","3","135","2024-12-30"
"53249","2024","COM","2022","1107","19","1126","2024-12-30"
"53250","2024","COM","2022","391","2","393","2024-12-30"
"53251","2024","COM","2022","475","8","483","2024-12-30"
"53253","2024","COM","2022","518","3","521","2024-12-30"
"53255","2024","COM","2022","1197","13","1210","2024-12-30"
"53256","2024","COM","2022","162","4","166","2024-12-30"
"53257","2024","COM","2022","328","9","337","2024-12-30"
"53258","2024","COM","2022","901","27","928","2024-12-30"
"53259","2024","COM","2022","376","7","383","2024-12-30"
"53260","2024","COM","2022","386","1","387","2024-12-30"
"53261","2024","COM","2022","149","0","149","2024-12-30"
"53262","2024","COM","2022","1060","29","1089","2024-12-30"
"53263","2024","COM","2022","270","5","275","2024-12-30"
"53264","2024","COM","2022","190","4","194","2024-12-30"
"53265","2024","COM","2022","770","13","783","2024-12-30"
"53266","2024","COM","2022","227","4","231","2024-12-30"
"53267","2024","COM","2022","1164","33","1197","2024-12-30"
"53269","2024","COM","2022","612","11","623","2024-12-30"
"53270","2024","COM","2022","110","6","116","2024-12-30"
"53271","2024","COM","2022","2682","44","2726","2024-12-30"
"53272","2024","COM","2022","192","1","193","2024-12-30"
"53273","2024","COM","2022","1080","22","1102","2024-12-30"
"53276","2024","COM","2022","905","18","923","2024-12-30"
"54001","2024","COM","2022","327","5","332","2024-12-30"
"54002","2024","COM","2022","237","4","241","2024-12-30"
"54003","2024","COM","2022","90","5","95","2024-12-30"
"54004","2024","COM","2022","176","3","179","2024-12-30"
"54005","2024","COM","2022","114","2","116","2024-12-30"
"54006","2024","COM","2022","436","5","441","2024-12-30"
"54007","2024","COM","2022","538","5","543","2024-12-30"
"54008","2024","COM","2022","490","6","496","2024-12-30"
"54009","2024","COM","2022","159","2","161","2024-12-30"
"54010","2024","COM","2022","501","6","507","2024-12-30"
"54011","2024","COM","2022","634","10","644","2024-12-30"
"54012","2024","COM","2022","361","3","364","2024-12-30"
"54013","2024","COM","2022","87","2","89","2024-12-30"
"54014","2024","COM","2022","247","7","254","2024-12-30"
"54015","2024","COM","2022","255","6","261","2024-12-30"
"54016","2024","COM","2022","281","7","288","2024-12-30"
"54017","2024","COM","2022","75","0","75","2024-12-30"
"54018","2024","COM","2022","271","4","275","2024-12-30"
"54019","2024","COM","2022","76","1","77","2024-12-30"
"54020","2024","COM","2022","442","9","451","2024-12-30"
"54021","2024","COM","2022","238","1","239","2024-12-30"
"54022","2024","COM","2022","561","10","571","2024-12-30"
"54023","2024","COM","2022","252","6","258","2024-12-30"
"54024","2024","COM","2022","368","3","371","2024-12-30"
"54025","2024","COM","2022","1696","181","1877","2024-12-30"
"54026","2024","COM","2022","167","3","170","2024-12-30"
"54027","2024","COM","2022","899","10","909","2024-12-30"
"54028","2024","COM","2022","2641","18","2659","2024-12-30"
"54029","2024","COM","2022","2477","49","2526","2024-12-30"
"54030","2024","COM","2022","77","2","79","2024-12-30"
"54031","2024","COM","2022","264","3","267","2024-12-30"
"54032","2024","COM","2022","194","4","198","2024-12-30"
"54033","2024","COM","2022","137","0","137","2024-12-30"
"54034","2024","COM","2022","215","5","220","2024-12-30"
"54035","2024","COM","2022","390","4","394","2024-12-30"
"54036","2024","COM","2022","1223","30","1253","2024-12-30"
"54037","2024","COM","2022","417","9","426","2024-12-30"
"54038","2024","COM","2022","770","6","776","2024-12-30"
"54039","2024","COM","2022","4107","55","4162","2024-12-30"
"54040","2024","COM","2022","1533","32","1565","2024-12-30"
"54041","2024","COM","2022","130","7","137","2024-12-30"
"54042","2024","COM","2022","289","5","294","2024-12-30"
"54043","2024","COM","2022","1443","17","1460","2024-12-30"
"54044","2024","COM","2022","202","2","204","2024-12-30"
"54045","2024","COM","2022","431","5","436","2024-12-30"
"54046","2024","COM","2022","392","7","399","2024-12-30"
"54047","2024","COM","2022","270","4","274","2024-12-30"
"54048","2024","COM","2022","329","3","332","2024-12-30"
"54049","2024","COM","2022","520","14","534","2024-12-30"
"54050","2024","COM","2022","69","0","69","2024-12-30"
"54051","2024","COM","2022","1315","28","1343","2024-12-30"
"54052","2024","COM","2022","145","2","147","2024-12-30"
"54053","2024","COM","2022","155","4","159","2024-12-30"
"54054","2024","COM","2022","1556","19","1575","2024-12-30"
"54055","2024","COM","2022","330","4","334","2024-12-30"
"54056","2024","COM","2022","148","3","151","2024-12-30"
"54057","2024","COM","2022","69","2","71","2024-12-30"
"54058","2024","COM","2022","82","0","82","2024-12-30"
"54059","2024","COM","2022","752","10","762","2024-12-30"
"54060","2024","COM","2022","1503","14","1517","2024-12-30"
"54061","2024","COM","2022","590","7","597","2024-12-30"
"54062","2024","COM","2022","642","11","653","2024-12-30"
"54063","2024","COM","2022","175","2","177","2024-12-30"
"54064","2024","COM","2022","318","5","323","2024-12-30"
"54065","2024","COM","2022","1067","14","1081","2024-12-30"
"54066","2024","COM","2022","386","6","392","2024-12-30"
"54067","2024","COM","2022","780","17","797","2024-12-30"
"54068","2024","COM","2022","88","2","90","2024-12-30"
"54069","2024","COM","2022","528","9","537","2024-12-30"
"54070","2024","COM","2022","189","2","191","2024-12-30"
"54071","2024","COM","2022","166","1","167","2024-12-30"
"54072","2024","COM","2022","259","0","259","2024-12-30"
"54073","2024","COM","2022","927","15","942","2024-12-30"
"54074","2024","COM","2022","37","0","37","2024-12-30"
"54075","2024","COM","2022","114","1","115","2024-12-30"
"54076","2024","COM","2022","3885","48","3933","2024-12-30"
"54077","2024","COM","2022","1046","8","1054","2024-12-30"
"54078","2024","COM","2022","54","1","55","2024-12-30"
"54079","2024","COM","2022","4649","28","4677","2024-12-30"
"54080","2024","COM","2022","1028","16","1044","2024-12-30"
"54081","2024","COM","2022","414","6","420","2024-12-30"
"54082","2024","COM","2022","176","1","177","2024-12-30"
"54083","2024","COM","2022","180","3","183","2024-12-30"
"54084","2024","COM","2022","940","14","954","2024-12-30"
"54085","2024","COM","2022","86","2","88","2024-12-30"
"54086","2024","COM","2022","357","8","365","2024-12-30"
"54087","2024","COM","2022","146","1","147","2024-12-30"
"54088","2024","COM","2022","211","6","217","2024-12-30"
"54089","2024","COM","2022","1412","26","1438","2024-12-30"
"54090","2024","COM","2022","4122","40","4162","2024-12-30"
"54091","2024","COM","2022","420","3","423","2024-12-30"
"54092","2024","COM","2022","64","1","65","2024-12-30"
"54093","2024","COM","2022","169","2","171","2024-12-30"
"54094","2024","COM","2022","167","3","170","2024-12-30"
"54095","2024","COM","2022","47","0","47","2024-12-30"
"54096","2024","COM","2022","451","8","459","2024-12-30"
"54097","2024","COM","2022","94","2","96","2024-12-30"
"54098","2024","COM","2022","167","4","171","2024-12-30"
"54099","2024","COM","2022","7906","227","8133","2024-12-30"
"54100","2024","COM","2022","774","9","783","2024-12-30"
"54101","2024","COM","2022","121","3","124","2024-12-30"
"54102","2024","COM","2022","616","16","632","2024-12-30"
"54103","2024","COM","2022","218","4","222","2024-12-30"
"54104","2024","COM","2022","258","1","259","2024-12-30"
"54105","2024","COM","2022","534","12","546","2024-12-30"
"54106","2024","COM","2022","65","1","66","2024-12-30"
"54107","2024","COM","2022","71","1","72","2024-12-30"
"54108","2024","COM","2022","153","6","159","2024-12-30"
"54109","2024","COM","2022","911","21","932","2024-12-30"
"54110","2024","COM","2022","541","10","551","2024-12-30"
"54111","2024","COM","2022","2756","36","2792","2024-12-30"
"54112","2024","COM","2022","732","8","740","2024-12-30"
"54113","2024","COM","2022","1566","15","1581","2024-12-30"
"54114","2024","COM","2022","316","7","323","2024-12-30"
"54115","2024","COM","2022","6588","58","6646","2024-12-30"
"54116","2024","COM","2022","2124","34","2158","2024-12-30"
"54117","2024","COM","2022","113","3","116","2024-12-30"
"54118","2024","COM","2022","616","12","628","2024-12-30"
"54119","2024","COM","2022","89","1","90","2024-12-30"
"54120","2024","COM","2022","321","8","329","2024-12-30"
"54121","2024","COM","2022","197","5","202","2024-12-30"
"54122","2024","COM","2022","730","17","747","2024-12-30"
"54123","2024","COM","2022","1686","14","1700","2024-12-30"
"54124","2024","COM","2022","49","3","52","2024-12-30"
"54125","2024","COM","2022","477","5","482","2024-12-30"
"54126","2024","COM","2022","214","3","217","2024-12-30"
"54127","2024","COM","2022","600","28","628","2024-12-30"
"54128","2024","COM","2022","702","8","710","2024-12-30"
"54129","2024","COM","2022","1579","25","1604","2024-12-30"
"54130","2024","COM","2022","175","2","177","2024-12-30"
"54131","2024","COM","2022","492","9","501","2024-12-30"
"54132","2024","COM","2022","57","1","58","2024-12-30"
"54133","2024","COM","2022","121","0","121","2024-12-30"
"54134","2024","COM","2022","244","2","246","2024-12-30"
"54135","2024","COM","2022","1430","25","1455","2024-12-30"
"54136","2024","COM","2022","2378","43","2421","2024-12-30"
"54137","2024","COM","2022","525","15","540","2024-12-30"
"54138","2024","COM","2022","2805","56","2861","2024-12-30"
"54139","2024","COM","2022","388","5","393","2024-12-30"
"54140","2024","COM","2022","87","0","87","2024-12-30"
"54141","2024","COM","2022","156","2","158","2024-12-30"
"54142","2024","COM","2022","147","3","150","2024-12-30"
"54143","2024","COM","2022","386","7","393","2024-12-30"
"54144","2024","COM","2022","348","6","354","2024-12-30"
"54145","2024","COM","2022","944","16","960","2024-12-30"
"54146","2024","COM","2022","301","1","302","2024-12-30"
"54147","2024","COM","2022","111","2","113","2024-12-30"
"54148","2024","COM","2022","632","5","637","2024-12-30"
"54149","2024","COM","2022","1559","25","1584","2024-12-30"
"54150","2024","COM","2022","3095","25","3120","2024-12-30"
"54151","2024","COM","2022","1042","27","1069","2024-12-30"
"54152","2024","COM","2022","3094","43","3137","2024-12-30"
"54153","2024","COM","2022","57","3","60","2024-12-30"
"54154","2024","COM","2022","461","15","476","2024-12-30"
"54155","2024","COM","2022","388","8","396","2024-12-30"
"54156","2024","COM","2022","465","16","481","2024-12-30"
"54157","2024","COM","2022","4603","39","4642","2024-12-30"
"54158","2024","COM","2022","147","2","149","2024-12-30"
"54159","2024","COM","2022","9528","160","9688","2024-12-30"
"54160","2024","COM","2022","408","8","416","2024-12-30"
"54161","2024","COM","2022","317","6","323","2024-12-30"
"54162","2024","COM","2022","1134","25","1159","2024-12-30"
"54163","2024","COM","2022","264","1","265","2024-12-30"
"54164","2024","COM","2022","79","4","83","2024-12-30"
"54165","2024","COM","2022","567","10","577","2024-12-30"
"54166","2024","COM","2022","27","2","29","2024-12-30"
"54167","2024","COM","2022","1991","34","2025","2024-12-30"
"54168","2024","COM","2022","311","2","313","2024-12-30"
"54169","2024","COM","2022","99","3","102","2024-12-30"
"54170","2024","COM","2022","70","1","71","2024-12-30"
"54171","2024","COM","2022","1120","18","1138","2024-12-30"
"54172","2024","COM","2022","294","6","300","2024-12-30"
"54173","2024","COM","2022","207","4","211","2024-12-30"
"54174","2024","COM","2022","4457","62","4519","2024-12-30"
"54175","2024","COM","2022","350","4","354","2024-12-30"
"54176","2024","COM","2022","1062","23","1085","2024-12-30"
"54177","2024","COM","2022","240","8","248","2024-12-30"
"54178","2024","COM","2022","196","6","202","2024-12-30"
"54179","2024","COM","2022","297","5","302","2024-12-30"
"54180","2024","COM","2022","68","1","69","2024-12-30"
"54181","2024","COM","2022","682","9","691","2024-12-30"
"54182","2024","COM","2022","328","4","332","2024-12-30"
"54183","2024","COM","2022","75","1","76","2024-12-30"
"54184","2024","COM","2022","8733","185","8918","2024-12-30"
"54185","2024","COM","2022","59","1","60","2024-12-30"
"54186","2024","COM","2022","1116","17","1133","2024-12-30"
"54187","2024","COM","2022","107","0","107","2024-12-30"
"54188","2024","COM","2022","1391","10","1401","2024-12-30"
"54189","2024","COM","2022","581","14","595","2024-12-30"
"54190","2024","COM","2022","106","3","109","2024-12-30"
"54191","2024","COM","2022","105","2","107","2024-12-30"
"54192","2024","COM","2022","344","5","349","2024-12-30"
"54193","2024","COM","2022","59","2","61","2024-12-30"
"54194","2024","COM","2022","524","11","535","2024-12-30"
"54195","2024","COM","2022","161","3","164","2024-12-30"
"54196","2024","COM","2022","1664","90","1754","2024-12-30"
"54197","2024","COM","2022","2187","26","2213","2024-12-30"
"54198","2024","COM","2022","300","4","304","2024-12-30"
"54199","2024","COM","2022","385","8","393","2024-12-30"
"54200","2024","COM","2022","163","1","164","2024-12-30"
"54201","2024","COM","2022","311","1","312","2024-12-30"
"54202","2024","COM","2022","368","10","378","2024-12-30"
"54203","2024","COM","2022","159","3","162","2024-12-30"
"54204","2024","COM","2022","89","2","91","2024-12-30"
"54205","2024","COM","2022","2622","13","2635","2024-12-30"
"54206","2024","COM","2022","363","8","371","2024-12-30"
"54207","2024","COM","2022","84","4","88","2024-12-30"
"54208","2024","COM","2022","295","6","301","2024-12-30"
"54209","2024","COM","2022","63","0","63","2024-12-30"
"54210","2024","COM","2022","223","2","225","2024-12-30"
"54211","2024","COM","2022","209","3","212","2024-12-30"
"54212","2024","COM","2022","413","14","427","2024-12-30"
"54213","2024","COM","2022","369","4","373","2024-12-30"
"54214","2024","COM","2022","713","9","722","2024-12-30"
"54215","2024","COM","2022","6480","68","6548","2024-12-30"
"54216","2024","COM","2022","121","3","124","2024-12-30"
"54217","2024","COM","2022","184","3","187","2024-12-30"
"54218","2024","COM","2022","49","1","50","2024-12-30"
"54219","2024","COM","2022","82","0","82","2024-12-30"
"54220","2024","COM","2022","76","0","76","2024-12-30"
"54221","2024","COM","2022","243","7","250","2024-12-30"
"54222","2024","COM","2022","1319","20","1339","2024-12-30"
"54223","2024","COM","2022","188","1","189","2024-12-30"
"54224","2024","COM","2022","130","0","130","2024-12-30"
"54225","2024","COM","2022","183","2","185","2024-12-30"
"54226","2024","COM","2022","175","3","178","2024-12-30"
"54227","2024","COM","2022","1370","18","1388","2024-12-30"
"54228","2024","COM","2022","71","4","75","2024-12-30"
"54229","2024","COM","2022","376","6","382","2024-12-30"
"54230","2024","COM","2022","56","0","56","2024-12-30"
"54231","2024","COM","2022","180","3","183","2024-12-30"
"54232","2024","COM","2022","2643","50","2693","2024-12-30"
"54233","2024","COM","2022","32","2","34","2024-12-30"
"54234","2024","COM","2022","2968","50","3018","2024-12-30"
"54235","2024","COM","2022","419","9","428","2024-12-30"
"54236","2024","COM","2022","362","6","368","2024-12-30"
"54237","2024","COM","2022","113","2","115","2024-12-30"
"54238","2024","COM","2022","271","1","272","2024-12-30"
"54239","2024","COM","2022","138","1","139","2024-12-30"
"54240","2024","COM","2022","52","0","52","2024-12-30"
"54241","2024","COM","2022","70","2","72","2024-12-30"
"54242","2024","COM","2022","281","2","283","2024-12-30"
"54243","2024","COM","2022","223","2","225","2024-12-30"
"54244","2024","COM","2022","110","3","113","2024-12-30"
"54245","2024","COM","2022","59","5","64","2024-12-30"
"54246","2024","COM","2022","65","1","66","2024-12-30"
"54247","2024","COM","2022","189","3","192","2024-12-30"
"54248","2024","COM","2022","97","3","100","2024-12-30"
"54249","2024","COM","2022","257","4","261","2024-12-30"
"54250","2024","COM","2022","732","5","737","2024-12-30"
"54251","2024","COM","2022","134","1","135","2024-12-30"
"54252","2024","COM","2022","514","6","520","2024-12-30"
"54253","2024","COM","2022","806","12","818","2024-12-30"
"54254","2024","COM","2022","3483","44","3527","2024-12-30"
"54255","2024","COM","2022","82","1","83","2024-12-30"
"54256","2024","COM","2022","318","6","324","2024-12-30"
"54257","2024","COM","2022","5396","81","5477","2024-12-30"
"54258","2024","COM","2022","149","2","151","2024-12-30"
"54259","2024","COM","2022","213","3","216","2024-12-30"
"54260","2024","COM","2022","903","14","917","2024-12-30"
"54261","2024","COM","2022","4176","52","4228","2024-12-30"
"54262","2024","COM","2022","206","0","206","2024-12-30"
"54263","2024","COM","2022","6250","43","6293","2024-12-30"
"54264","2024","COM","2022","350","0","350","2024-12-30"
"54265","2024","COM","2022","2069","40","2109","2024-12-30"
"54266","2024","COM","2022","399","7","406","2024-12-30"
"54268","2024","COM","2022","131","5","136","2024-12-30"
"54269","2024","COM","2022","316","7","323","2024-12-30"
"54270","2024","COM","2022","3921","68","3989","2024-12-30"
"54271","2024","COM","2022","113","2","115","2024-12-30"
"54272","2024","COM","2022","470","6","476","2024-12-30"
"54273","2024","COM","2022","8090","163","8253","2024-12-30"
"54274","2024","COM","2022","9362","214","9576","2024-12-30"
"54275","2024","COM","2022","200","2","202","2024-12-30"
"54276","2024","COM","2022","788","8","796","2024-12-30"
"54277","2024","COM","2022","369","1","370","2024-12-30"
"54278","2024","COM","2022","101","2","103","2024-12-30"
"54279","2024","COM","2022","1016","21","1037","2024-12-30"
"54280","2024","COM","2022","6509","52","6561","2024-12-30"
"54281","2024","COM","2022","889","11","900","2024-12-30"
"54282","2024","COM","2022","154","4","158","2024-12-30"
"54283","2024","COM","2022","280","6","286","2024-12-30"
"54284","2024","COM","2022","1108","20","1128","2024-12-30"
"54285","2024","COM","2022","42","1","43","2024-12-30"
"54286","2024","COM","2022","1564","30","1594","2024-12-30"
"54287","2024","COM","2022","260","1","261","2024-12-30"
"54288","2024","COM","2022","498","9","507","2024-12-30"
"54289","2024","COM","2022","353","10","363","2024-12-30"
"54290","2024","COM","2022","209","3","212","2024-12-30"
"54291","2024","COM","2022","301","5","306","2024-12-30"
"54292","2024","COM","2022","180","4","184","2024-12-30"
"54293","2024","COM","2022","85","1","86","2024-12-30"
"54294","2024","COM","2022","137","1","138","2024-12-30"
"54295","2024","COM","2022","979","127","1106","2024-12-30"
"54296","2024","COM","2022","431","3","434","2024-12-30"
"54297","2024","COM","2022","301","4","305","2024-12-30"
"54298","2024","COM","2022","155","0","155","2024-12-30"
"54299","2024","COM","2022","226","6","232","2024-12-30"
"54300","2024","COM","2022","6595","66","6661","2024-12-30"
"54301","2024","COM","2022","130","4","134","2024-12-30"
"54302","2024","COM","2022","734","16","750","2024-12-30"
"54303","2024","COM","2022","365","3","368","2024-12-30"
"54304","2024","COM","2022","15126","173","15299","2024-12-30"
"54305","2024","COM","2022","2367","47","2414","2024-12-30"
"54306","2024","COM","2022","339","6","345","2024-12-30"
"54307","2024","COM","2022","149","4","153","2024-12-30"
"54308","2024","COM","2022","149","1","150","2024-12-30"
"54309","2024","COM","2022","414","3","417","2024-12-30"
"54310","2024","COM","2022","2","0","2","2024-12-30"
"54311","2024","COM","2022","592","7","599","2024-12-30"
"54312","2024","COM","2022","503","5","508","2024-12-30"
"54313","2024","COM","2022","226","3","229","2024-12-30"
"54314","2024","COM","2022","3902","62","3964","2024-12-30"
"54315","2024","COM","2022","910","12","922","2024-12-30"
"54316","2024","COM","2022","312","3","315","2024-12-30"
"54317","2024","COM","2022","131","5","136","2024-12-30"
"54318","2024","COM","2022","5656","67","5723","2024-12-30"
"54320","2024","COM","2022","323","4","327","2024-12-30"
"54321","2024","COM","2022","2373","23","2396","2024-12-30"
"54322","2024","COM","2022","5141","57","5198","2024-12-30"
"54323","2024","COM","2022","15492","222","15714","2024-12-30"
"54324","2024","COM","2022","87","3","90","2024-12-30"
"54325","2024","COM","2022","78","8","86","2024-12-30"
"54326","2024","COM","2022","215","10","225","2024-12-30"
"54327","2024","COM","2022","624","15","639","2024-12-30"
"54328","2024","COM","2022","5899","79","5978","2024-12-30"
"54329","2024","COM","2022","17920","290","18210","2024-12-30"
"54330","2024","COM","2022","416","10","426","2024-12-30"
"54331","2024","COM","2022","284","1","285","2024-12-30"
"54332","2024","COM","2022","1495","18","1513","2024-12-30"
"54333","2024","COM","2022","244","14","258","2024-12-30"
"54334","2024","COM","2022","555","9","564","2024-12-30"
"54335","2024","COM","2022","405","4","409","2024-12-30"
"54336","2024","COM","2022","917","6","923","2024-12-30"
"54337","2024","COM","2022","125","4","129","2024-12-30"
"54338","2024","COM","2022","986","14","1000","2024-12-30"
"54339","2024","COM","2022","7818","284","8102","2024-12-30"
"54340","2024","COM","2022","335","7","342","2024-12-30"
"54343","2024","COM","2022","201","5","206","2024-12-30"
"54344","2024","COM","2022","209","3","212","2024-12-30"
"54345","2024","COM","2022","338","4","342","2024-12-30"
"54346","2024","COM","2022","254","4","258","2024-12-30"
"54348","2024","COM","2022","239","9","248","2024-12-30"
"54349","2024","COM","2022","171","1","172","2024-12-30"
"54350","2024","COM","2022","702","12","714","2024-12-30"
"54351","2024","COM","2022","1671","21","1692","2024-12-30"
"54352","2024","COM","2022","837","11","848","2024-12-30"
"54353","2024","COM","2022","885","14","899","2024-12-30"
"54354","2024","COM","2022","51","0","51","2024-12-30"
"54355","2024","COM","2022","91","1","92","2024-12-30"
"54356","2024","COM","2022","64","3","67","2024-12-30"
"54357","2024","COM","2022","10014","118","10132","2024-12-30"
"54358","2024","COM","2022","285","3","288","2024-12-30"
"54359","2024","COM","2022","243","5","248","2024-12-30"
"54360","2024","COM","2022","342","8","350","2024-12-30"
"54362","2024","COM","2022","1276","15","1291","2024-12-30"
"54363","2024","COM","2022","268","6","274","2024-12-30"
"54364","2024","COM","2022","1288","18","1306","2024-12-30"
"54365","2024","COM","2022","328","9","337","2024-12-30"
"54366","2024","COM","2022","1994","19","2013","2024-12-30"
"54367","2024","COM","2022","2303","65","2368","2024-12-30"
"54368","2024","COM","2022","173","3","176","2024-12-30"
"54369","2024","COM","2022","597","8","605","2024-12-30"
"54370","2024","COM","2022","226","4","230","2024-12-30"
"54371","2024","COM","2022","1097","21","1118","2024-12-30"
"54372","2024","COM","2022","532","2","534","2024-12-30"
"54373","2024","COM","2022","612","9","621","2024-12-30"
"54374","2024","COM","2022","533","9","542","2024-12-30"
