"","X","cp","ville","cle","montantMoyen","montantCourt","dpt","nb"
"2145",2145,22400,"LANDEHEN","ZH169",52000,5.2,"22",1
"2146",2146,22400,"LANDEHEN","ZI1",13848,1.3848,"22",1
"2147",2147,22400,"LANDEHEN","ZO35",262000,26.2,"22",2
"2148",2148,22400,"NOYAL","AB161",30000,3,"22",2
"2149",2149,22400,"NOYAL","AB238",30000,3,"22",2
"2150",2150,22400,"NOYAL","ZD104",26654,2.6654,"22",1
"2151",2151,22400,"NOYAL","ZD42",26654,2.6654,"22",2
"2152",2152,22400,"NOYAL","ZD46",26654,2.6654,"22",2
"2153",2153,22400,"NOYAL","ZD49",26654,2.6654,"22",1
"2154",2154,22400,"NOYAL","ZE17",40000,4,"22",1
"2155",2155,22400,"NOYAL","ZE65",210000,21,"22",1
"2156",2156,22400,"NOYAL","ZI111",270000,27,"22",9
"2157",2157,22400,"QUINTENIC","A17",420000,42,"22",1
"2158",2158,22400,"QUINTENIC","A538",155000,15.5,"22",1
"2159",2159,22400,"QUINTENIC","A589",155000,15.5,"22",1
"2160",2160,22400,"QUINTENIC","A608",420000,42,"22",1
"2161",2161,22400,"QUINTENIC","A611",420000,42,"22",1
"2162",2162,22400,"QUINTENIC","A612",420000,42,"22",1
"2163",2163,22400,"QUINTENIC","A614",420000,42,"22",1
"2164",2164,22400,"QUINTENIC","A615",420000,42,"22",1
"2165",2165,22400,"QUINTENIC","B141",24000,2.4,"22",1
"2166",2166,22400,"QUINTENIC","B168",24000,2.4,"22",1
"2167",2167,22400,"QUINTENIC","B175",24000,2.4,"22",1
"2168",2168,22400,"QUINTENIC","B41",24000,2.4,"22",1
"2169",2169,22400,"QUINTENIC","B471",327000,32.7,"22",2
"2170",2170,22400,"QUINTENIC","B89",24000,2.4,"22",1
"2171",2171,22400,"SAINT-ALBAN","AB127",180000,18,"22",1
"2172",2172,22400,"SAINT-ALBAN","AB213",183650,18.365,"22",3
"2173",2173,22400,"SAINT-ALBAN","D581",225000,22.5,"22",1
"2174",2174,22400,"SAINT-ALBAN","D583",420000,42,"22",1
"2175",2175,22400,"SAINT-ALBAN","D585",420000,42,"22",1
"2176",2176,22400,"SAINT-ALBAN","E1055",265000,26.5,"22",1
"2177",2177,22400,"SAINT-ALBAN","E1122",216000,21.6,"22",1
"2178",2178,22400,"SAINT-ALBAN","E1568",60000,6,"22",1
"2179",2179,22400,"SAINT-ALBAN","E518",183000,18.3,"22",2
"2180",2180,22400,"SAINT-ALBAN","E945",250000,25,"22",1
"2181",2181,22400,"SAINT-ALBAN","E996",375000,37.5,"22",1
"2182",2182,22400,"SAINT-ALBAN","ZB202",93000,9.3,"22",1
"2183",2183,22400,"SAINT-ALBAN","ZB499",75000,7.5,"22",1
"2184",2184,22400,"SAINT-ALBAN","ZB62",175000,17.5,"22",2
"2185",2185,22400,"SAINT-ALBAN","ZB65",11232,1.1232,"22",2
"2186",2186,22400,"SAINT-ALBAN","ZK179",188726,18.8726,"22",6
"2187",2187,22400,"SAINT-ALBAN","ZL81",1192.5,0.11925,"22",1
"2188",2188,22400,"SAINT-ALBAN","ZN113",44230,4.423,"22",2
"2189",2189,22400,"SAINT-ALBAN","ZN118",44230,4.423,"22",12
"2190",2190,22400,"SAINT-ALBAN","ZT151",484939,48.4939,"22",1
"2191",2191,22400,"SAINT-ALBAN","ZT169",484939,48.4939,"22",1
"2192",2192,22400,"SAINT-ALBAN","ZV115",2e+05,20,"22",2
"2193",2193,22400,"SAINT-ALBAN","ZV134",24897.6,2.48976,"22",2
"2194",2194,22400,"SAINT-ALBAN","ZV167",79615,7.9615,"22",1
"2195",2195,22400,"SAINT-ALBAN","ZV80",79615,7.9615,"22",2
"2196",2196,22400,"SAINT-ALBAN","ZV82",79615,7.9615,"22",1
"2197",2197,22400,"SAINT-DENOUAL","AB166",1,1e-04,"22",1
"2198",2198,22400,"SAINT-DENOUAL","AB168",1,1e-04,"22",1
"2199",2199,22400,"SAINT-DENOUAL","AB80",110000,11,"22",1
"2200",2200,22400,"SAINT-DENOUAL","AB87",23000,2.3,"22",2
"2201",2201,22400,"SAINT-DENOUAL","AB89",23000,2.3,"22",1
"2202",2202,22400,"SAINT-DENOUAL","AB90",23000,2.3,"22",1
"2203",2203,22400,"SAINT-DENOUAL","AB93",110000,11,"22",4
"2204",2204,22400,"SAINT-DENOUAL","ZB120",270000,27,"22",6
"2205",2205,22400,"SAINT-DENOUAL","ZB260",33000,3.3,"22",1
"2206",2206,22400,"SAINT-DENOUAL","ZB261",30000,3,"22",1
"2207",2207,22400,"SAINT-DENOUAL","ZB262",34000,3.4,"22",1
"2208",2208,22400,"SAINT-DENOUAL","ZB264",37000,3.7,"22",1
"2209",2209,22400,"SAINT-DENOUAL","ZB266",1000,0.1,"22",1
"2210",2210,22400,"SAINT-DENOUAL","ZC81",189300,18.93,"22",2
